strength_k,diameter,resolution_order,m,eigen_index,real_sigma,imag_sigma,abs_sigma,edge_fraction,radial_roughness
20.75,4.58,70,17,62,-1.2443481589248567e-18,-225.53045551412356,225.53045551412356,0.06326740597621795,1538.3740556591893
20.75,4.58,70,17,63,-9.580717863936565e-19,222.91383236615113,222.91383236615113,0.05015626620513741,1480.740123562931
20.75,4.58,70,17,64,7.179652030003278e-19,-214.97107512993622,214.97107512993622,0.14165845782920414,1698.6577111195265
20.75,4.58,70,17,65,8.782502392074774e-19,214.1226829822209,214.1226829822209,0.1461902520303542,1660.0178822535333
20.75,4.58,70,17,66,1.7308385122329386e-18,-207.12976503114552,207.12976503114552,0.1169974952276664,1547.4774489421038
20.75,4.58,70,17,67,1.3934882071103536e-18,205.74559151490178,205.74559151490178,0.1141296546911019,1500.6966404780098
20.75,4.58,70,17,68,-2.1526754817002948e-19,-198.22761069489445,198.22761069489445,0.12200177226918159,1506.999070302886
20.75,4.58,70,17,69,-5.99592990168367e-19,197.01330228191335,197.01330228191335,0.12230413897123567,1457.1022581152613
20.75,4.58,70,17,70,-1.7802225409276828e-18,-189.72036641831457,189.72036641831457,0.11583877377778083,1426.0530019165587
20.75,4.58,70,17,71,-1.7270962598296178e-18,188.50769078432123,188.50769078432123,0.11557089040514039,1378.3294484316868
20.75,4.58,70,17,72,-4.2481134120785576e-19,-181.44163610698595,181.44163610698595,0.1129086836442793,1356.8200412148558
20.75,4.58,70,17,73,6.14864489181587e-20,180.26639794327704,180.26639794327704,0.11248328537434445,1309.290270956482
20.75,4.58,70,17,74,1.5673995285086022e-18,-173.41895303643327,173.41895303643327,0.11358653172100369,1288.0707909065457
20.75,4.58,70,17,75,1.9211920064168356e-18,172.24412296140724,172.24412296140724,0.11285628478635515,1241.6206549324265
20.75,4.58,70,17,76,1.14471410284008e-18,-165.54842912046203,165.54842912046203,0.11736955154420152,1221.7539144761975
20.75,4.58,70,17,77,7.367989801359841e-19,164.37026338692954,164.37026338692954,0.11631523039485496,1176.1866536255586
20.75,4.58,70,17,78,-1.2438017315270691e-18,-157.84752594483857,157.84752594483857,0.12144400458766014,1156.8516695750943
20.75,4.58,70,17,79,-1.7386760122733287e-18,156.67945030534054,156.67945030534054,0.12015645140904634,1111.5941894444009
20.75,4.58,70,17,80,-1.6052756425178774e-18,-150.3824813383959,150.3824813383959,0.12378748899680936,1093.1741795289795
20.75,4.58,70,17,81,-1.2943529480653254e-18,149.23925613174663,149.23925613174663,0.1227503361000815,1048.1821856209071
20.75,4.58,70,17,82,9.242615669394888e-19,-143.1664974890015,143.1664974890015,0.12417653484016217,1031.3205811977762
20.75,4.58,70,17,83,1.3570380050323e-18,142.03718074337584,142.03718074337584,0.12379685652162524,986.9834157333811
20.75,4.58,70,17,84,2.1339546088261073e-18,-136.1337549175686,136.1337549175686,0.12323588498736707,972.2686915863032
20.75,4.58,70,17,85,1.8449621498148905e-18,135.00604695079045,135.00604695079045,0.12311443479010946,928.483092232169
20.75,4.58,70,17,86,-1.5778626406291525e-19,-129.25030874306248,129.25030874306248,0.12054739460663974,914.9841961172227
20.75,4.58,70,17,87,-6.271121078731728e-19,128.1346423613515,128.1346423613515,0.12006543558611302,871.4955802141276
20.75,4.58,70,17,88,-2.296964345285724e-18,-122.57229387689497,122.57229387689497,0.11670163805996206,858.278995367833
20.75,4.58,70,17,89,-2.0742096276464275e-18,121.48314741333765,121.48314741333765,0.11602486373262445,815.2884257771359
20.75,4.58,70,17,90,-5.78947790837713e-19,-116.15619431172038,116.15619431172038,0.11472331357545625,803.1048992646053
20.75,4.58,70,17,91,1.8595239107099785e-20,115.08822734540557,115.08822734540557,0.11423891209487246,760.6200506790216
20.75,4.58,70,17,92,2.2704111665388226e-18,-109.96044249543526,109.96044249543526,0.11685036563937756,750.7819947290761
20.75,4.58,70,17,93,2.2404529211090927e-18,108.89910151993575,108.89910151993575,0.11664575575908977,708.5313979050572
20.75,4.58,70,17,94,1.5059037372018794e-18,-103.91391341275555,103.91391341275555,0.12170484523437143,700.9760370178358
20.75,4.58,70,17,95,8.685877885408599e-19,102.86298327663118,102.86298327663118,0.12153876456185174,658.6165612987363
20.75,4.58,70,17,96,-1.6825943521687683e-18,-98.03518001951505,98.03518001951505,0.12527847231392428,651.9786327158215
20.75,4.58,70,17,97,-2.03255532926118e-18,97.01009750185423,97.01009750185423,0.12499735749781646,609.4393125499744
20.75,4.58,70,17,98,-2.1059893323804374e-18,-92.39932531792681,92.39932531792681,0.12592197028667942,603.6480244770272
20.75,4.58,70,17,99,-1.694032240651895e-18,91.40672971286676,91.40672971286676,0.1257799057390374,561.2625565378955
20.75,4.58,70,17,100,1.164043305332983e-18,-87.01782835484993,87.01782835484993,0.12534141615967284,557.6569724944262
20.75,4.58,70,17,101,1.6814009115838914e-18,86.04850538686847,86.04850538686847,0.12512064040104423,515.2648105816511
