diameter,coupling,m,n_radial,quadrature_factor,real,imag,abs_sigma,residual,normalization_error,accessible_area_center,accessible_area_wall,matched_real_high,matched_imag_high,resolution_shift,n_radial_high
3.3,20.75,9,24,8,6.092646375850261e-20,-2.5325081466648383e-06,2.5325081466648383e-06,5.909808862195352e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-3.467638882912869e-22,-5.3385825576521196e-08,2.4791223210883172e-06,32
3.3,20.75,10,24,8,6.940590899187584e-21,-263.63915229877864,263.63915229877864,6.162983766352727e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,5.308885527852669e-21,-196.85809674126043,66.78105555751821,32
3.3,20.75,10,24,8,-6.754056243374838e-21,254.52756528587668,254.52756528587668,7.863338377940766e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.6297748860420282e-20,247.15102302224975,7.376542263626931,32
3.3,20.75,10,24,8,4.096410999625942e-21,245.64552408912925,245.64552408912925,1.5724175925296716e-16,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.6297748860420282e-20,247.15102302224975,1.5054989331204922,32
3.3,20.75,10,24,8,1.1378313629247537e-20,-187.79101370855466,187.79101370855466,8.781455677037907e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-5.1817160631803106e-20,-185.75818026944356,2.0328334391111014,32
3.3,20.75,10,24,8,-4.503890929186222e-21,141.52036520397508,141.52036520397508,1.7796449552360552e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-4.0333169845759733e-19,130.4962265598042,11.024138644170876,32
3.3,20.75,10,24,8,3.8019285860941873e-19,-125.56320607429704,125.56320607429704,5.580955638762079e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,3.3423748943550394e-19,-132.27597609530196,6.712770021004914,32
3.3,20.75,10,24,8,-5.265899984669893e-20,120.84071735251304,120.84071735251304,6.747599313194165e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.2174622917945705e-19,128.6366436842855,7.795926331772463,32
3.3,20.75,10,24,8,-7.40312762634485e-20,-114.18091056663977,114.18091056663977,1.5515651912829428e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.274070516440619e-18,-111.20309373162385,2.977816835015915,32
3.3,20.75,10,24,8,-8.333214832882104e-20,95.48728775485527,95.48728775485527,9.969408543079118e-18,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-2.2253332366802577e-18,92.07863887216521,3.408648882690059,32
3.3,20.75,10,24,8,4.487065413722575e-19,-81.5467647467705,81.5467647467705,3.5430898080337535e-18,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.6146718365175853e-18,-79.18065542564166,2.366109321128846,32
3.3,20.75,10,24,8,-7.539911376626865e-19,-76.04770814995067,76.04770814995067,1.4872091182845966e-16,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.6146718365175853e-18,-79.18065542564166,3.132947275690995,32
3.3,20.75,10,24,8,-2.563549097443027e-19,76.08866870915462,76.08866870915462,2.3619403089283384e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,7.947588675329669e-19,78.1264984979057,2.0378297887510826,32
3.3,20.75,10,24,8,-1.0697732947123224e-18,73.15232958727076,73.15232958727076,6.217115132152671e-18,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-2.901847886602631e-18,71.43258026395068,1.7197493233200731,32
3.3,20.75,10,24,8,3.7195794936542466e-20,-66.03082483204103,66.03082483204103,3.063842607054178e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,5.3743071442293645e-19,-66.11656810033608,0.08574326829504741,32
3.3,20.75,10,24,8,8.960657336044276e-19,63.87101350802988,63.87101350802988,1.5278732815610853e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.301352981491422e-18,65.21129730260333,1.3402837945734447,32
3.3,20.75,10,24,8,2.630089884911128e-18,-60.64278774701146,60.64278774701146,4.8555593989213206e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,2.832246678330049e-18,-60.20112261145192,0.4416651355595391,32
3.3,20.75,10,24,8,2.1202194268077394e-18,59.5595581002613,59.5595581002613,2.4401874266622056e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,2.1081789290120275e-18,59.342439063965536,0.21711903629576312,32
3.3,20.75,10,24,8,-2.5551172228540163e-18,-54.57611242616033,54.57611242616033,3.0491679864955656e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-2.6656237016691735e-18,-54.599441841302706,0.02332941514237774,32
3.3,20.75,10,24,8,-3.4346112563156097e-18,53.770390275808516,53.770390275808516,1.3978018503034084e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-3.4550308449541727e-18,53.82070663058189,0.05031635477337204,32
3.3,20.75,10,24,8,-6.099226040992514e-19,-49.419233095158525,49.419233095158525,4.26352298584915e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-5.926782491696243e-19,-49.44516679828172,0.025933703123193652,32
3.3,20.75,10,24,8,2.348044339364233e-19,48.75388908745924,48.75388908745924,1.5096154830705766e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,2.3187536759905117e-19,48.75917595292853,0.00528686546928725,32
3.3,20.75,10,24,8,4.224991571346431e-18,-44.68912949411169,44.68912949411169,3.387819958772772e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,4.253453469226934e-18,-44.688859079166185,0.00027041494550417156,32
3.3,20.75,10,24,8,-2.768428421226456e-18,-40.287698955808125,40.287698955808125,4.17990426807527e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-2.848887421005557e-18,-40.286689262929194,0.0010096928789309345,32
3.3,20.75,10,24,8,-1.6244283627419983e-18,-36.26552431992287,36.26552431992287,2.7712828772263405e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.558420977882362e-18,-36.2657111906252,0.00018687070232914493,32
3.3,20.75,10,24,8,7.520851659926868e-18,-32.584885902463895,32.584885902463895,3.2578698700520096e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,7.467388230332335e-18,-32.58464657065079,0.00023933181310553664,32
3.3,20.75,10,24,8,-6.947231833517922e-18,-29.464391261592812,29.464391261592812,4.074805521482517e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-6.940639359892567e-18,-29.464565561759866,0.00017430016705333173,32
3.3,20.75,10,24,8,-1.2881566825807255e-19,-19.627738024500033,19.627738024500033,5.019378893778747e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.0287088300164523e-20,-16.799019007997337,2.8287190165026956,32
3.3,20.75,10,24,8,5.256581546605037e-18,-26.370371966323646,26.370371966323646,7.02298289690132e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,5.209367318805893e-18,-26.370641744306813,0.00026977798316707435,32
3.3,20.75,10,24,8,7.635943756942336e-18,-23.82984488361104,23.82984488361104,8.988988014466113e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,7.472876700783868e-18,-23.831803957968503,0.0019590743574617875,32
3.3,20.75,10,24,8,1.754638644260627e-18,-13.192819097737184,13.192819097737184,1.465030874886651e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.749142271553458e-18,-13.192835301452666,1.6203715482276948e-05,32
3.3,20.75,10,24,8,3.737711481260931e-18,44.08367336549042,44.08367336549042,6.680657569111268e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,3.717548766659635e-18,44.082542811902414,0.0011305535880055118,32
3.3,20.75,10,24,8,-4.475196849949695e-18,39.80111453896111,39.80111453896111,1.9758933931625758e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-4.450407513306353e-18,39.80136333240242,0.0002487934413082371,32
3.3,20.75,10,24,8,-1.314602078649958e-18,35.90500527325463,35.90500527325463,2.7871305369462854e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.3396071383000421e-18,35.90498413219359,2.114106104045277e-05,32
3.3,20.75,10,24,8,7.212469177593783e-18,32.34762601414307,32.34762601414307,2.2460096380074545e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,7.218853024152828e-18,32.347461140916344,0.0001648732267227615,32
3.3,20.75,10,24,8,1.8449098058017193e-19,22.978498702763257,22.978498702763257,1.1805071095260877e-16,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.7661662705283492e-17,23.98069046764517,1.002191764881914,32
3.3,20.75,10,24,8,-9.987466552193991e-18,29.43779174780839,29.43779174780839,2.5752032902326078e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-9.922733394763658e-18,29.437891861981925,0.00010011417353439356,32
3.3,20.75,10,24,8,1.7774489032311155e-17,23.9806887581578,23.9806887581578,1.696449620222709e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.7661662705283492e-17,23.98069046764517,1.7094873712153458e-06,32
3.3,20.75,10,24,8,-3.4503821463457936e-18,26.63813180960353,26.63813180960353,2.910544667259848e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-3.146467667009701e-18,26.63808569124608,4.6118357449387304e-05,32
3.3,20.75,10,24,8,-8.219534905379249e-20,1.4392246328579081,1.4392246328579081,6.490035665067224e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-6.652447078418781e-20,0.9545542924191934,0.4846703404387147,32
3.3,20.75,10,24,8,2.6467490272936953e-14,0.03383945827625773,0.03383945827625773,9.825673662653156e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,4.722756933096311e-13,0.033752652305963894,8.680597029383369e-05,32
3.3,20.75,10,24,8,2.065707820198842e-13,-0.013267348964560232,0.013267348964560232,1.4045983619286813e-16,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-4.251970192099779e-14,-0.013340392501033119,7.304353647288701e-05,32
3.3,20.75,10,24,8,-0.005280178336949179,0.0019477950837973603,0.005627982672188371,1.187920293657343e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-0.0023990165977523714,5.3233504954900013e-05,0.003448254129764453,32
3.3,20.75,10,24,8,0.005280178336659773,0.0019477950814464752,0.00562798267110323,1.5859269742081383e-16,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,0.0023990166018497336,5.323350499485082e-05,0.0034482541247855356,32
3.3,20.75,10,24,8,-0.0007038923962190774,0.003514174152730326,0.0035839760715123277,6.197746825291272e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.9141229843939208e-11,0.00270770664322018,0.0010704458773320884,32
3.3,20.75,10,24,8,0.0007038923955244089,0.0035141741516642633,0.003583976070330595,3.725631042233661e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.9141229843939208e-11,0.00270770664322018,0.0010704458508987583,32
3.3,20.75,10,24,8,-0.0031436404158415635,0.0007686266467104907,0.003236241954203352,4.4355090066317365e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-0.0023990165977523714,5.3233504954900013e-05,0.0010325947790574292,32
3.3,20.75,10,24,8,-0.0018022649726159269,-0.0027638180637976142,0.0032995225899048303,6.801907383907395e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.999173896326049e-12,-0.002481882988944062,0.0018241837656181692,32
3.3,20.75,10,24,8,0.0018022649726158729,-0.002763818063798112,0.003299522589905218,3.978564036906715e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.999173896326049e-12,-0.002481882988944062,0.0018241837695684975,32
3.3,20.75,10,24,8,0.003143640416592666,0.0007686266461899084,0.003236241954809321,6.712635164783271e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,0.0023990166018497336,5.323350499485082e-05,0.0010325947762560336,32
3.3,20.75,10,24,8,-0.001962478345792039,-0.00014705225870182155,0.0019679800874226254,5.2177286647759e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-0.0023990165977523714,5.3233504954900013e-05,0.0004802916119901939,32
3.3,20.75,10,24,8,0.001962478345792587,-0.0001470522587092001,0.0019679800874237235,7.323372047885327e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,0.0023990166018497336,5.323350499485082e-05,0.0004802916157335352,32
3.3,20.75,10,24,8,-7.478090062812247e-15,0.0010851196489792207,0.0010851196489792207,4.223820089799078e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-2.0758877131353418e-11,0.0008383314904644491,0.00024678815851477244,32
3.3,20.75,10,24,8,-0.00040641632121995774,-0.0007436543418297256,0.0008474644572347363,5.574964258692672e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-0.0007717676440196687,-0.0007241872489825267,0.0003658695898478309,32
3.3,20.75,10,24,8,0.0004064163211450973,-0.0007436543418323251,0.0008474644572011168,2.8682463533400457e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,0.0007717676402828078,-0.0007241872551733591,0.00036586958586175603,32
3.3,20.75,10,24,8,8.178409223543445e-14,-0.0009431962619571489,0.0009431962619571489,3.936589663880959e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.631794050282381e-14,-0.0004905925348558592,0.00045260372710128965,32
3.3,20.75,10,24,8,2.8865093429957542e-18,0.0003360905866243052,0.0003360905866243052,5.183210079029961e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,3.6271586086242477e-12,0.00037280044181425235,3.6709855189947304e-05,32
3.3,20.75,10,24,8,-1.2377397731368268e-19,-1.924911015094404e-05,1.924911015094404e-05,2.0565973693472115e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,2.6882147575990425e-22,-2.353913023566278e-06,1.6895197127377762e-05,32
3.3,20.75,10,24,8,-2.3540185358671826e-20,1.2336123994936033e-06,1.2336123994936033e-06,2.0222015654153753e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-2.34329280193516e-20,1.1480545677238611e-06,8.555783176974214e-08,32
3.3,20.75,11,24,8,3.5737012443182295e-19,-264.623658985896,264.623658985896,9.087874201713998e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-2.9662094914613006e-16,-222.55006319707,42.073595788826,32
3.3,20.75,11,24,8,-1.221206017236366e-20,282.03869142465413,282.03869142465413,2.2431117453651646e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.1611564128090306e-16,278.26612103928005,3.772570385374081,32
3.3,20.75,11,24,8,3.331069768374909e-19,254.57781375228586,254.57781375228586,1.2659130239874994e-16,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.1611564128090306e-16,278.26612103928005,23.68830728699419,32
3.3,20.75,11,24,8,9.342845501413169e-21,-217.73083732709836,217.73083732709836,1.432373965940952e-16,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-2.9662094914613006e-16,-222.55006319707,4.819225869971632,32
3.3,20.75,11,24,8,1.2577745015783394e-20,159.5175390617896,159.5175390617896,5.243983921903009e-18,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,2.4716920199361782e-17,140.18877665137734,19.328762410412253,32
3.3,20.75,11,24,8,2.752290702699757e-19,-129.666334503964,129.666334503964,4.7369562151162945e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.7115047945358268e-15,-133.193784982408,3.5274504784439955,32
3.3,20.75,11,24,8,4.1004744931085127e-19,-125.78454421558297,125.78454421558297,7.531093041804372e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-9.969266466932768e-17,-120.3353969655549,5.449147250028062,32
3.3,20.75,11,24,8,3.3254249887738576e-19,121.13497753493898,121.13497753493898,5.588746320154846e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.5959218535927957e-18,112.10955290737473,9.025424627564249,32
3.3,20.75,11,24,8,1.7782324139043206e-21,105.33909784607259,105.33909784607259,6.760057012527597e-18,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.6415678004031538e-16,102.57695264047717,2.7621452055954165,32
3.3,20.75,11,24,8,3.9799306908088547e-19,-89.5507872061207,89.5507872061207,5.032235579107382e-18,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,6.884465293232087e-17,-89.51978232893957,0.03100487718113243,32
3.3,20.75,11,24,8,-5.494065197035922e-19,-76.95297592189031,76.95297592189031,6.343466293624389e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.122754942156093e-16,-75.34279342432437,1.610182497565944,32
3.3,20.75,11,24,8,4.6334397181614165e-19,78.70389389464906,78.70389389464906,1.6428725665378247e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-5.215273290012326e-17,81.18145261166289,2.477558717013835,32
3.3,20.75,11,24,8,6.082259428249814e-20,76.73104020043615,76.73104020043615,4.331527930681585e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,6.226541853100103e-18,74.23960269974276,2.4914375006933938,32
3.3,20.75,11,24,8,-2.142972883856183e-18,-70.03927580186253,70.03927580186253,5.753477808055242e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-4.857073626492093e-17,-68.83398124739303,1.2052945544695035,32
3.3,20.75,11,24,8,-1.3908381363045788e-18,66.14669616257417,66.14669616257417,3.397561718402142e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.5758266141408361e-16,67.7916675887885,1.644971426214326,32
3.3,20.75,11,24,8,2.9456543257190825e-18,-62.883245976641035,62.883245976641035,5.641456941092754e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,5.057920376357809e-17,-62.75319256326963,0.13005341337140663,32
3.3,20.75,11,24,8,3.123052165982111e-18,61.89805312473568,61.89805312473568,3.74451105340181e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,5.447118317484084e-16,61.76115769673685,0.13689542799883014,32
3.3,20.75,11,24,8,4.299637401357399e-20,-57.10168360821578,57.10168360821578,3.3001940645431043e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-3.702994725087852e-17,-56.97318938092246,0.1284942272933165,32
3.3,20.75,11,24,8,-1.3392506158425158e-18,56.01003499587117,56.01003499587117,2.2154299901364668e-16,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-2.7030443510985047e-16,56.044503637836875,0.03446864196570232,32
3.3,20.75,11,24,8,-2.9010739235121444e-18,-51.54085286771281,51.54085286771281,3.287268710120564e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,2.698909171730225e-17,-51.58646648523359,0.045613617520785965,32
3.3,20.75,11,24,8,3.466581651945287e-18,-46.64136888795298,46.64136888795298,3.378867549540181e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,4.59086062829514e-16,-46.64566786863914,0.004298980686158416,32
3.3,20.75,11,24,8,1.0645725984957883e-18,-42.055078336198726,42.055078336198726,4.3071173599279435e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,9.897923468746656e-16,-42.053620185716646,0.0014581504820796454,32
3.3,20.75,11,24,8,-4.394826802091957e-18,-37.84776956697649,37.84776956697649,4.5056451184380636e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,6.079625718626617e-16,-37.847887951332254,0.00011838435576549955,32
3.3,20.75,11,24,8,5.574475589766628e-18,-33.989757683258105,33.989757683258105,5.189377238819693e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-8.073076501018155e-16,-33.98946490753273,0.0002927757253772256,32
3.3,20.75,11,24,8,1.1237952976839165e-18,-30.62720675068673,30.62720675068673,6.440514558239962e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.735183868694996e-15,-30.62745076663813,0.0002440159513987794,32
3.3,20.75,11,24,8,2.256991204674521e-19,-20.477610253400666,20.477610253400666,6.288411885906295e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-7.497168616074001e-16,-17.7265532696855,2.7510569837151664,32
3.3,20.75,11,24,8,-5.506056560568542e-18,-27.748233625614283,27.748233625614283,8.183042871892197e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-3.4741273420255613e-15,-27.74865388810257,0.00042026248828719304,32
3.3,20.75,11,24,8,4.944841075734755e-18,-25.44499342447561,25.44499342447561,8.056884240177845e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-2.4472284692069222e-15,-25.44604555889051,0.0010521344149019285,32
3.3,20.75,11,24,8,7.327566057843032e-18,-14.608695904406288,14.608695904406288,2.7611888780056444e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,2.6142701772023562e-15,-14.6086936588454,2.245560887459419e-06,32
3.3,20.75,11,24,8,-2.4442542730281615e-18,50.74608260226995,50.74608260226995,4.389923174201691e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.435811691949401e-16,50.75796023973493,0.011877637464976942,32
3.3,20.75,11,24,8,4.132701650479421e-18,45.89866635723236,45.89866635723236,6.561731964998312e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.101502980528118e-15,45.89818460277573,0.00048175445662934635,32
3.3,20.75,11,24,8,-8.175062318449947e-19,41.40650526392484,41.40650526392484,2.973564633982295e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.7411975438089877e-15,41.406608543304046,0.0001032793792035136,32
3.3,20.75,11,24,8,-4.6599874816725446e-18,37.33203799895946,37.33203799895946,3.5520751295846626e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-4.33787524488767e-15,37.33206056822247,2.2569263009586393e-05,32
3.3,20.75,11,24,8,6.833591854448772e-18,33.56556458363238,33.56556458363238,3.268791943662866e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-3.4581539392922285e-16,33.56542073154115,0.00014385209122735887,32
3.3,20.75,11,24,8,2.429434427032196e-19,23.269195746420337,23.269195746420337,7.997376167275557e-18,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.08778374177752e-15,24.394199949289227,1.1250042028688902,32
3.3,20.75,11,24,8,2.7308602636850486e-17,24.3941891313254,24.3941891313254,2.3819191606744122e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.08778374177752e-15,24.394199949289227,1.0817963826070809e-05,32
3.3,20.75,11,24,8,-1.0548313422547666e-17,27.54371602723235,27.54371602723235,3.355024204165634e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,2.2961422684741257e-16,27.543683183237885,3.284399446457087e-05,32
3.3,20.75,11,24,8,-1.763848257756095e-18,30.34596161055395,30.34596161055395,3.2300032811537765e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.2846502213024828e-16,30.346041270551307,7.96599973575951e-05,32
3.3,20.75,11,24,8,-3.6802200592628306e-19,1.4246782194954877,1.4246782194954877,1.9957986872557093e-16,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.0722980890678013e-16,0.9591326931902168,0.4655455263052709,32
3.3,20.75,11,24,8,1.789547908666593e-14,0.03339822618910375,0.03339822618910375,8.184005263862663e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.847214501776105e-13,0.033253724368263356,0.00014450182084039392,32
3.3,20.75,11,24,8,-3.352884614923207e-13,-0.01596071221712594,0.01596071221712594,9.055738614933643e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-4.145539911147739e-13,-0.015887585151528095,7.312706559784582e-05,32
3.3,20.75,11,24,8,0.004538223099859992,0.0038157824000644353,0.005929221216040463,2.710663534308176e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,0.0011648092916680733,0.000709065093512362,0.004586023674615088,32
3.3,20.75,11,24,8,-0.004538223097861002,0.003815782397803377,0.00592922121305532,3.713734062446229e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-0.0011648092965671865,0.0007090650927493901,0.00458602366852609,32
3.3,20.75,11,24,8,-1.682121435155461e-12,0.005316162847900495,0.005316162847900495,2.3095333508443116e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-1.277767340693658e-12,0.0066140527384397595,0.0012978898905392647,32
3.3,20.75,11,24,8,0.0031404441906312587,-0.00039007623782253873,0.0031645772523013886,3.471208549616173e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,0.0020739490045481057,-0.0006909988892505465,0.0011081364645570517,32
3.3,20.75,11,24,8,-0.0031404441906155156,-0.00039007623782654714,0.0031645772522862596,3.6369875792619683e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-0.002073949003965361,-0.0006909988944990026,0.0011081364665269152,32
3.3,20.75,11,24,8,6.0130501692609684e-15,-0.0027793152244952888,0.0027793152244952888,2.865309537442221e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,7.520334765765804e-13,-0.0032209330952042204,0.00044161787070893166,32
3.3,20.75,11,24,8,0.0019367330848921148,0.00024681819159031495,0.0019523970553695375,4.371439471264706e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,0.0011648092916680733,0.000709065093512362,0.0008997435972997659,32
3.3,20.75,11,24,8,-0.0019367330811610416,0.00024681819016157187,0.0019523970514877796,1.579464946662679e-16,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-0.0011648092965671865,0.0007090650927493901,0.0008997435902376479,32
3.3,20.75,11,24,8,1.1925517328529461e-11,0.0016730855879963805,0.0016730855879963805,8.791366793887008e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,1.2269796942261877e-15,0.0014832316764067013,0.00018985391158967958,32
3.3,20.75,11,24,8,0.0010760160108351422,-0.0005962848081889449,0.0012301894277104237,4.767960153616704e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,0.001123918965937572,-0.0010679369976571201,0.00047407855987976176,32
3.3,20.75,11,24,8,-0.0010760160148179385,-0.000596284811590451,0.0012301894328428196,6.351212230441737e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-0.0011239189658156792,-0.001067936997077145,0.00047407855550390254,32
3.3,20.75,11,24,8,-1.3893176564440192e-11,0.0012301977987377996,0.0012301977987377996,1.015045635133634e-16,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-9.319670045925814e-14,0.0012353401932526456,5.1423945148645186e-06,32
3.3,20.75,11,24,8,3.770484371654473e-12,-0.00033143077073755843,0.00033143077073755843,5.922726526982974e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-4.589181891905399e-12,-0.00038034390174741665,4.891313100985894e-05,32
3.3,20.75,11,24,8,8.193207130159247e-05,0.00036374958954930696,0.0003728627471403633,7.280481870960332e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,2.5775928674313505e-12,0.00047016083137696273,0.00013429898090714623,32
3.3,20.75,11,24,8,-8.193207287391914e-05,0.0003637497288822902,0.0003728628834134028,7.159254346741324e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,2.5775928674313505e-12,0.00047016083137696273,0.00013429887461153186,32
3.3,20.75,11,24,8,-1.6043801879515259e-18,0.00014301595969533858,0.00014301595969533858,7.42424816748053e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,-2.1503302825687897e-11,0.0001779932242084041,3.497726451307214e-05,32
3.3,20.75,11,24,8,9.792679960390249e-20,7.146908786436662e-06,7.146908786436662e-06,6.481517425453334e-17,2.220446049250313e-16,3.1335275869254526,1.3669346978025931,2.188226200613074e-12,1.903305314456472e-06,5.243603471980647e-06,32
